doc ner ner_spacy text
4 U-Degree O H.s.c
4 O O https://www.indeed.com/r/Aman-Panfeyy/1faf9b095409a61f?isid=rex-download&ikw=download-top&co=IN
4 O O https://www.indeed.com/r/Aman-Panfeyy/1faf9b095409a61f?isid=rex-download&ikw=download-top&co=IN
4 - O junior
4 - O college
4 O U-DATE 2012
4 O O SKILLS
4 O U-ORG DATABASE
4 O B-DATE 2
4 O L-DATE years
4 O U-ORG CRM
4 O B-DATE Less
4 O I-DATE than
4 O I-DATE 1
4 O L-DATE year
4 O O CUSTOMER
4 O O RELATIONSHIP
4 O O MANAGEMENT
4 O O Less
4 O O than
4 O O 1
4 O O year
4 O B-ORG MICROSOFT
4 O L-ORG OFFICE
4 O O Less
4 O O than
4 O O 1
4 O O year
4 O B-ORG MS
4 O L-ORG OFFICE
4 O O Less
4 O O than
4 O O 1
4 O O year
4 O O ADDITIONAL
4 O O INFORMATION
4 O O SKILLS
4 O U-PERSON Customer
4 O O handling
4 O O Providing
4 O O high
4 O O end
4 O O customer
4 O O experience
4 O O to
4 O O ensure
4 O O customer
4 O O skills
4 O O satisfaction
4 O O and
4 O O boost
4 O O sale
4 O B-PERSON Computer
4 O L-PERSON Knowledge
4 O O Good
4 O O with
4 O U-ORG Microsoft
4 O O office
4 O O and
4 O O installation
4 O O of
4 O U-GPE Crm
4 O O software
4 O O and
4 O O handling
4 O O the
4 O O database
4 O B-PERSON Good
4 O L-PERSON Spoken
4 O O and
4 O O written
4 O U-LANGUAGE English

5 O B-PERSON Mukesh
5 O L-PERSON Gind
5 B-Designation O Regional
5 I-Designation O Sales
5 L-Designation O Manager
5 O B-PERSON Ingram
5 O L-PERSON Micro
5 O O India
5 O O Pvt

5 O O Ltd
5 O O Thane
5 O B-ORG Maharashtra
5 O L-ORG Email
5 O O me
5 O O on
5 O O Indeed
5 O O indeed.com/r/Mukesh-Gind/ba8ca612e565883f
5 O O ◆
5 O O Over
5 O B-DATE 16
5 O L-DATE years
5 O O of
5 O O total
5 O O experience
5 O O in
5 O B-ORG Strategic
5 O I-ORG Planning
5 O I-ORG Sales
5 O I-ORG Marketing
5 O I-ORG Business
5 O L-ORG Development
5 O B-ORG ◆
5 O I-ORG Channel
5 O L-ORG Management
5 O B-ORG Profit
5 O I-ORG Centre
5 O L-ORG Management
5 O B-ORG Client
5 O I-ORG Relationship
5 O L-ORG Management
5 O O and
5 O B-ORG Team
5 O L-ORG Management
5 O O in
5 O U-GPE Telecom
5 O U-ORG FMCG
5 O B-ORG Specialised
5 O I-ORG Product
5 O L-ORG Group
5 O B-ORG Luxury
5 O L-ORG Brands
5 O O and
5 O O Service
5 O O Sector
5 O O ◆
5 O O Adept
5 O O in
5 O O managing
5 O O business
5 O O operations
5 O O with
5 O O focus
5 O O on
5 O O top
5 O O line
5 O O bottom
5 O O line
5 O O performance
5 O O and
5 O O expertise
5 O O in
5 O O determining
5 O O company
5 O O mission
5 O O strategic
5 O O direction
5 O O as
5 O O conveyed
5 O O through
5 O O policies
5 O O corporate
5 O O objectives

5 O U-PERSON ◆
5 O O Strong
5 O O organizer
5 O O motivator
5 O O team
5 O O player
5 O O and
5 O O a
5 O O decisive
5 O O leader
5 O O with
5 O O successful
5 O O track
5 O O record
5 O O in
5 O O directing
5 O O from
5 O O original
5 O O concept
5 O O through
5 O O implementation
5 O O to
5 O O handle
5 O O diverse
5 O O market
5 O O dynamics

5 O U-PERSON ◆
5 O O An
5 O O enterprising
5 O O leader
5 O O with
5 O O proven
5 O O abilities
5 O O in
5 O O leading
5 O O teams
5 O O towards
5 O O the
5 O O achievement
5 O O of
5 O O organisational
5 O O goals
5 O O and
5 O O industry
5 O O best
5 O O practices

5 O U-PERSON ◆
5 O O An
5 O O effective
5 O O communicator
5 O O with
5 O O excellent
5 O O relationship
5 O O building
5 O O interpersonal
5 O O skills

5 O O Strong
5 O O analytical
5 O O problem
5 O O solving
5 O O organizational
5 O O abilities

5 O U-PERSON ◆
5 O O Areas
5 O O of
5 O U-GPE Excellence
5 O O include
5 O O Strategic
5 O O Tactical
5 O O Planning
5 O O Profit
5 O O Centre
5 O O Operations
5 O O Business
5 O O Development
5 O O Marketing
5 O O Sales
5 O O Channel
5 O O Management
5 O O Relationship
5 O O Management
5 O O Client
5 O O Servicing
5 O O Sales
5 O O Promotions
5 O O Team
5 O O Management
5 O O WORK
5 O O EXPERIENCE
5 B-Designation O Regional
5 I-Designation O Sales
5 L-Designation O Manager
5 O B-PERSON Ingram
5 O L-PERSON Micro
5 O O India
5 O O Pvt

5 O O Ltd
5 O B-DATE August
5 O L-DATE 2017
5 O O to
5 O O Present
5 O O Accountabilities
5 O O ◆
5 O O Distribution
5 O O Network
5 O O Management-
5 O B-ORG General
5 O I-ORG Trade
5 O I-ORG South
5 O I-ORG Central
5 O I-ORG North
5 O I-ORG Gujarat
5 O O Saurashtra
5 O O Kutch
5 O O region-
5 O O Total
5 O U-CARDINAL 14
5 O O RDS

5 O U-PERSON ◆
5 O O Handled
5 O O Brands
5 O O LENOVO
5 O U-ORG MOTOROLA
5 O B-GPE V7
5 O L-GPE ACCESSORIES
5 O U-ORG TARGUS
5 O B-ORG SHARP
5 O I-ORG AIR
5 O L-ORG PURIFIERS

5 O U-PERSON ◆
5 O O Team
5 O O Management-
5 O O Handling
5 O O a
5 O O team
5 O O of
5 O U-CARDINAL 7
5 O U-ORG ASM

5 O U-PERSON ◆
5 O O DTR
5 O U-CARDINAL 12
5 O U-ORG DTR
5 O O Directly
5 O O Managing
5 O O Handling
5 O O Top
5 O O retailers
5 O O of
5 O O the
5 O O region

5 O U-PERSON ◆
5 O O Revenue-
5 O O To
5 O O drive
5 O O sales
5 O O achieve
5 O U-PRODUCT Revenue
5 O O as
5 O O per
5 O O the
5 O U-ORG Targets

5 O O ◆
5 O O Gross
5 O O Margin-
5 O O Ensuring
5 O O Gross
5 O O Margin
5 O O profitability

5 O U-PERSON ◆
5 O O Stock
5 O O Management-
5 O B-ORG Model
5 O I-ORG Wise
5 O I-ORG Planning
5 O L-ORG Ageing

5 O U-PERSON ◆
5 O O BG-
5 O O Bank
5 O O Guarantee
5 O O from
5 O U-ORG Partners

5 O U-PERSON ◆
5 O O NDC
5 O O Providing
5 O O timely
5 O U-ORG NDC
5 O O from
5 O B-ORG RDS
5 O I-ORG DTR

5 O U-PERSON ◆
5 O O Secondary-
5 O O Secondary
5 O O Sales
5 O O drive
5 O O through
5 O B-ORG ASM
5 O L-ORG Partner
5 O O FOS
5 O O team
5 O O placement
5 O O of
5 O O all
5 O O models
5 O O @
5 O O Retail
5 O O stores
5 O L-ORG DTR
5 O O outlets

5 O O ◆
5 O O Sell
5 O O out-
5 O O Promoter
5 O O placement
5 O B-ORG Visibility
5 O O productivity

5 O U-PERSON ◆
5 O O Scheme-
5 O O to
5 O O run
5 O O the
5 O U-DATE Monthly
5 O O scheme
5 O O provided
5 O O by
5 O B-ORG Vendor
5 O O internal
5 O O team
5 O O and
5 O O timely
5 O O claim
5 O O settlement
5 O O of
5 O O the
5 O U-ORG Partners

5 O U-PERSON ◆
5 O O Distribution
5 O O Gaps
5 O O To
5 O O cover
5 O O the
5 O O distribution
5 O O gaps
5 O O by
5 O O appointing
5 O O new
5 O O partners
5 O O to
5 O O grow
5 O O and
5 O O develop
5 O O business

5 O O https://www.indeed.com/r/Mukesh-Gind/ba8ca612e565883f?isid=rex-download&ikw=download-top&co=IN
5 O O ◆
5 O O Review-
5 O B-ORG Regular
5 O L-ORG Review
5 O O with
5 O O the
5 O O internal
5 O O team
5 O I-ORG with
5 O L-ORG Partners

5 B-Designation B-PERSON Jio
5 I-Designation L-PERSON Centre
5 L-Designation O Manager
5 O O Reliance
5 O B-PERSON JioInfocomm
5 O L-PERSON Ltd
5 O U-GPE Mumbai
5 O U-ORG Maharashtra
5 O B-DATE February
5 O L-DATE 2015
5 O O to
5 O O Present
5 O B-PERSON Mumbai
5 O L-PERSON Accountabilities
5 O U-PERSON ◆
5 O O To
5 O B-ORG Manage
5 O I-ORG JIO
5 O I-ORG Centre
5 O I-ORG Operations
5 O I-ORG for
5 O I-ORG Top
5 O I-ORG Line
5 O I-ORG and
5 O I-ORG Bottom
5 O L-ORG Line
5 O O New
5 O O Customer
5 O O Acquisition
5 O O and
5 O O Retention
5 O O Of
5 O O Old
5 O O Customers
5 O B-ORG Daily
5 O I-ORG Routine
5 O L-ORG Operations
5 O O of
5 O B-ORG Jio
5 O L-ORG Centre
5 O B-ORG Effective
5 O I-ORG Utilisation
5 O I-ORG of
5 O I-ORG Capital
5 O L-ORG Expenditure
5 O O and
5 O O Operational
5 O O Expenditure

5 O U-PERSON ◆
5 O O Managing
5 O O driving
5 O O Business
5 O O through
5 O U-GPE GT
5 O U-GPE MT
5 O B-ORG Reliance
5 O I-ORG Retail
5 O I-ORG Format
5 O L-ORG Stores
5 O B-ORG E
5 O L-ORG Commerce
5 O B-ORG Enterprise
5 O L-ORG Outbound
5 O O Digital
5 O O Sales
5 O O Specialist

5 O U-PERSON ◆
5 O O Handling
5 O O Channel
5 O O Management
5 O O with
5 O O Device
5 O O Distributor-
5 O O 01
5 O O Connectivity
5 O O Distributor
5 O O 02
5 O B-ORG Reliance
5 O I-ORG Format
5 O L-ORG Stores-
5 O U-CARDINAL 5
5 O O Reliance
5 O O Digital
5 O B-ORG Digital
5 O I-ORG Xpress
5 O L-ORG Mini
5 O O RelianceFresh&SahakariBhandar
5 O U-PERSON ◆
5 O O Handling
5 O O a
5 O O turnover
5 O O of
5 O B-ORG RS
5 O I-ORG 1
5 O L-ORG CR
5 O O per
5 O O month
5 O U-ORG LYF
5 O O Handsets
5 O O and
5 O U-CARDINAL 25000
5 O O per
5 O O month
5 O O Sim
5 O O Card
5 O O activations

5 O U-PERSON ◆
5 O O Handling
5 O O a
5 O O team
5 O O of
5 O U-CARDINAL 50
5 O O team
5 O O members
5 O O Mobility
5 O O Sales
5 O O Manager-1
5 O B-ORG Device
5 O L-ORG Vertical-5
5 O O Connectivity
5 O O Vertical-2
5 O O Finance
5 O O Manager-1
5 O B-ORG Operations
5 O L-ORG Team-3
5 O B-PERSON Network
5 O L-PERSON Team-4
5 O U-ORG SCM
5 O U-PRODUCT Logistics-1
5 O O Device
5 O O Repair
5 O O Team-2
5 O O Back
5 O O Office-1
5 O B-ORG FTTH
5 O L-ORG Team-4
5 O B-ORG Enterprise
5 O I-ORG Team-2
5 O L-ORG 32
5 O U-ORG Outbound
5 O O field
5 O O Employees

5 O O ◆
5 O O Strategize
5 O O and
5 O O implement
5 O O action
5 O O to
5 O O launch
5 O U-PERSON Jio
5 O O products
5 O O and
5 O O services
5 O O as
5 O O per
5 O O the
5 O O guidelines
5 O O and
5 O O mandate
5 O O of
5 O U-ORG State
5 O O Head

5 O U-PERSON ◆
5 O O Ensuring
5 O O achievement
5 O O of
5 O O targeted
5 O O revenues
5 O O acquisitions
5 O O and
5 O O ARPUs
5 O O by
5 O O managing
5 O B-ORG JIO
5 O I-ORG Centre
5 O O professionally
5 O O and
5 O O harmoniously

5 O U-PERSON ◆
5 O O Taking
5 O O inputs
5 O O from
5 O O state
5 O O functional
5 O O team
5 O O for
5 O O trade
5 O O promotions
5 O O engagements
5 O O and
5 O O marketing
5 O O activities
5 O O including
5 O B-ORG R
5 O L-ORG R.
5 O U-PERSON ◆
5 O O To
5 O O co
5 O O ordinate
5 O O with
5 O O state
5 O O supply
5 O O chain
5 O O and
5 O O marketing
5 O O team
5 O O to
5 O O develop
5 O O the
5 O O plan
5 O O for
5 O O servicing
5 O O of
5 O O channel
5 O O partners
5 O O which
5 O O ensures
5 O O adequate
5 O O availability
5 O O of
5 O O merchandising
5 O O material
5 O O inventory
5 O O of
5 O O handsets
5 O U-ORG WIFI
5 O O and
5 O B-ORG JIO
5 O I-ORG FI
5 O L-ORG Sales
5 O O kit
5 O O and
5 O O demo
5 O O devices

5 O U-PERSON ◆
5 O O To
5 O O liaise
5 O O with
5 O O builders
5 O O housing
5 O O complexes/
5 O O malls
5 O O and
5 O O other
5 O O prospective
5 O O customers
5 O O to
5 O O create
5 O O value
5 O O proposition
5 O O and
5 O O guide
5 O O the
5 O O sales
5 O O and
5 O O distribution
5 O O team
5 O O in
5 O O making
5 O O direct
5 O O sales
5 O O pitch

5 B-Designation O Mobility
5 L-Designation O Manager
5 O O TATA
5 O O DOCOMO
5 O O TATA
5 O O Teleservices
5 O O Maharashtra
5 O O Ltd
5 O O Mumbai
5 O U-ORG Maharashtra
5 O B-DATE April
5 O L-DATE 2013
5 O O to
5 O O Present
5 O B-PERSON Mumbai
5 O L-PERSON Accountabilities
5 O O Channel
5 O O Sales
5 O O Management
5 O U-PERSON ◆
5 O O Handling
5 O O a
5 O O team
5 O O of
5 O B-ORG 09Channel
5 O I-ORG Partner
5 O L-ORG Sales
5 O O in
5 O O Enterprise-
5 O O Top
5 O O Corporate
5 O O Vertical
5 O O for
5 O O TATA
5 O B-ORG DOCOMO
5 O I-ORG Wireless
5 O L-ORG Products

5 O B-PERSON ◆
5 O L-PERSON Driving
5 O B-ORG the
5 O I-ORG Wireless
5 O L-ORG Sales-
5 O O Photon
5 O U-ORG GSM
5 O U-ORG CDMA
5 O U-GPE Blackberry
5 O O and
5 O U-ORG PRI
5 O O through
5 O B-ORG the
5 O I-ORG Top
5 O I-ORG Corporate
5 O L-ORG Business

5 O O ◆
5 O O Managing
5 O O a
5 O O Team
5 O O of
5 O U-CARDINAL 40
5 O O FOS
5 O O Promoters

5 O U-PERSON ◆
5 O O Responsible
5 O O for
5 O O Achievement
5 O O of
5 O O Gross
5 O O adds
5 O O Monthly
5 O O Revenue
5 O O Targets
5 O O ◆
5 O O Identifying
5 O O and
5 O O networking
5 O O with
5 O O financially
5 O O strong
5 O O and
5 O O reliable
5 O B-ORG Channel
5 O L-ORG Partners
5 O O resulting
5 O O in
5 O O deeper
5 O O market
5 O O penetration
5 O O and
5 O O reach

5 O U-PERSON ◆
5 O O Ensuring
5 O O Manpower
5 O O Recruitment
5 O O Training
5 O O and
5 O B-ORG Motivating
5 O I-ORG the
5 O I-ORG Sales
5 O L-ORG Team

5 O O ◆
5 O O Primary
5 O O Billing
5 O O of
5 O B-ORG TATA
5 O I-ORG DOCOMO
5 O L-ORG Products
5 O O to
5 O B-ORG Channel
5 O L-ORG Partners

5 O U-PERSON ◆
5 O O Incremental
5 O O Revenue
5 O O Market
5 O O Share
5 O O in
5 O O Top
5 O O Corporate
5 O O Channel

5 O U-PERSON ◆
5 O O SAC-
5 O O Sales
5 O O Acquisition
5 O O Cost
5 O O Management

5 B-Designation O Area
5 I-Designation O Sales
5 L-Designation O Manager
5 O O West
5 O O Oneassist
5 O O Consumer
5 O O Solutions
5 O O Pvt

5 O O ltd
5 O U-GPE Mumbai
5 O B-ORG Maharashtra
5 O B-DATE March
5 O I-DATE 2014
5 O I-DATE to
5 O I-DATE February
5 O L-DATE 2015
5 O O Gujarat
5 O O Region
5 O O ◆
5 O O Verticals
5 O O ◆
5 O O Modern
5 O O Trade
5 O O Reliance
5 O O Digitals
5 O B-ORG Reliance
5 O I-ORG Digitals
5 O L-ORG Xpress
5 O U-ORG TMS
5 O B-ORG Mobiliti
5 O L-ORG World
5 O O ◆
5 O B-ORG General
5 O I-ORG Trade
5 O L-ORG Magnet
5 O O Paragon
5 O B-ORG Kings
5 O L-ORG Electronics
5 O B-ORG Arcee
5 O L-ORG Electronics
5 O U-PERSON ◆
5 O O Exclusive
5 O O Stores-
5 O B-ORG Apple
5 O I-ORG Premium
5 O I-ORG Reseller
5 O L-ORG Stores
5 O B-ORG Lenovo
5 O I-ORG Exclusive
5 O L-ORG Stores
5 O O ◆
5 O O Apple
5 O O Service
5 O O Centres-
5 O O TSS
5 O O Service
5 O O Solutions
5 O O F1
5 O B-ORG Info
5 O I-ORG Service
5 O L-ORG Solutions
5 O O ◆
5 O O Product
5 O O Features-
5 O O Insurance
5 O O against
5 O O Theft
5 O O Pickpocketing
5 O U-GPE Burglary
5 O O Accidental
5 O O Damage
5 O O Liquid
5 O O damage
5 O B-ORG Anti
5 O L-ORG Virus
5 O B-ORG Data
5 O L-ORG Backup
5 O O with
5 O O premium
5 O O services
5 O O hassle
5 O O free
5 O O claim
5 O O settlement
5 B-Designation O Sr

5 I-Designation O Lead
5 L-Designation O Manager
5 O O MTS
5 O O SistemaShyam
5 O O Teleservices
5 O O Ltd
5 O U-GPE Mumbai
5 O U-ORG Maharashtra
5 O B-DATE April
5 O L-DATE 2013
5 O O to
5 O B-DATE April
5 O L-DATE 2013
5 O B-PERSON Mumbai
5 O L-PERSON Accountabilities
5 O B-ORG Channel
5 O I-ORG Sales
5 O L-ORG Management
5 O O ◆
5 O O Handling
5 O O Channel
5 O O Sales
5 O O in
5 O O IT
5 O O Retail
5 O O Vertical
5 O O for
5 O B-ORG MTS
5 O I-ORG MBLAZE
5 O I-ORG Datacards
5 O I-ORG Smart
5 O L-ORG Phones

5 O U-PERSON ◆
5 O O Driving
5 O O the
5 O U-PERSON Datacard
5 O O sales
5 O O through
5 O B-ORG LFR
5 O L-ORG Chain
5 O O outlets
5 O O which
5 O O include
5 O B-ORG NEXT
5 O L-ORG KOHINOOR/
5 O O SNEHANJALI
5 O O ARCEE
5 O B-ORG KINGS
5 O I-ORG GEONET
5 O I-ORG MALAIKA
5 O L-ORG SFR
5 O O IT
5 O O Outlets
5 O U-PERSON ◆
5 O O Managing
5 O O a
5 O O Team
5 O O of
5 O O 4
5 O O TM
5 O O 20
5 O O FOS
5 O O Promoters

5 O U-PERSON ◆
5 O O Responsible
5 O O for
5 O O Achievement
5 O O of
5 O O Gross
5 O O adds
5 O O for
5 O B-ORG Datacards
5 O I-ORG Prepaid
5 O L-ORG Post
5 O O paid
5 O O ◆
5 O O Identifying
5 O O and
5 O O networking
5 O O with
5 O O financially
5 O O strong
5 O O and
5 O O reliable
5 O O IT
5 O O dealers/
5 O O channel
5 O O partners
5 O O resulting
5 O O in
5 O O deeper
5 O O market
5 O O penetration
5 O O and
5 O O reach

5 O U-PERSON ◆
5 O O OEM
5 O O with
5 O O Laptop
5 O O Brands-
5 O O HP
5 O O Acer
5 O O LENOVO
5 O O DELL
5 O O INTEL
5 O O AMD
5 O O for
5 O O Bundling
5 O O of
5 O O MTS
5 O O Datacards
5 O O ◆
5 O O Incremental
5 O O Revenue
5 O O Market
5 O O Share
5 O O in
5 O O IT
5 O O Channel

5 O U-PERSON ◆
5 O O SAC-
5 O O Sales
5 O O Acquisition
5 O O Cost
5 O O Management

5 O U-PERSON ◆
5 O O Generating
5 O O Sales
5 O O by
5 O O developing
5 O O existing
5 O O accounts
5 O O and
5 O O adding
5 O O new
5 O O accounts
5 O O Achievements
5 O O ◆
5 O O Best
5 O O IT
5 O O Sales
5 O O Certification
5 O O for
5 O B-DATE the
5 O I-DATE Month
5 O I-DATE of
5 O I-DATE October
5 O L-DATE 2011
5 O O ◆
5 O O Highest
5 O O Laptop
5 O O Bundling
5 O O of
5 O B-PERCENT 80
5 O L-PERCENT %
5 O O in
5 O U-GPE Mumbai
5 O O Circle
5 O O ◆
5 O U-DATE 1st
5 O O in
5 O B-GPE Hallabol
5 O L-GPE Activity
5 O O with
5 O O highest
5 O U-CARDINAL 101
5 O O Activations
5 O O across
5 O O all
5 O U-PERSON Verticals
5 O O in
5 O B-LOC Mumbai
5 O L-LOC Circle
5 O O held
5 O O on
5 O U-ORDINAL 22nd
5 O O Feb
5 O O 2013
5 O O ◆
5 O O Highest
5 O O UAO
5 O O Unique
5 O O Data
5 O O Activating
5 O O Outlets
5 O O in
5 O O IT
5 O O Vertical
5 O O across
5 O U-GPE Mumbai
5 O O ◆
5 O B-PERSON Highest
5 O I-PERSON URO
5 O I-PERSON Unique
5 O I-PERSON Recharging
5 O L-PERSON Outlets
5 O O in
5 O O IT
5 O O Vertical
5 O O across
5 O U-GPE Mumbai
5 B-Designation O Sales
5 L-Designation O Representative
5 O B-PERSON Camlin
5 O L-PERSON Limited
5 O U-GPE Mumbai
5 O U-ORG Maharashtra
5 O B-DATE January
5 O I-DATE 2002
5 O I-DATE to
5 O I-DATE July
5 O L-DATE 2007
5 O B-ORG Mumbai
5 B-Designation I-ORG Area
5 I-Designation L-ORG Sales
5 L-Designation O Manager
5 O B-ORG ITZ
5 O I-ORG Cash
5 O I-ORG Card
5 O L-ORG Ltd
5 O O Mumbai
5 O U-ORG Maharashtra
5 O U-DATE 2007
5 O O to
5 O U-DATE 2007
5 O B-PERSON Mumbai
5 O L-PERSON Accountabilities
5 O U-PERSON ◆
5 O O Handling
5 O U-CARDINAL 12
5 O O Distributors
5 O O across
5 O B-ORG Central
5 O L-ORG Navi
5 O O Mumbai
5 O O Geography

5 O U-PERSON ◆
5 O O Revenue
5 O O Turnover
5 O O of
5 O O Rs.5
5 O O Cr

5 O O per
5 O O Month

5 O U-PERSON ◆
5 O O Planning
5 O O logistics
5 O O and
5 O O local
5 O O marketing
5 O O activities

5 O U-PERSON ◆
5 O O Achieving
5 O O Franchisee
5 O O Targets
5 O O ◆
5 O B-ORG Handling
5 O I-ORG Team
5 O I-ORG of
5 O L-ORG 12
5 O O Sales
5 O O Officer
5 O O and
5 O B-PERSON Sales
5 O L-PERSON Executives

5 O O ◆
5 O B-ORG Business
5 O L-ORG Development
5 O O in
5 O U-GPE Sales
5 O O and
5 O B-GPE Franchisee
5 O O EDUCATION
5 U-Degree O MBA
5 O O in
5 O U-GPE Marketing
5 "B-College Name" O K.J.
5 "I-College Name" O Somaiya
5 "I-College Name" O Institute
5 "I-College Name" O of
5 "I-College Name" O Management
5 "I-College Name" O and
5 "I-College Name" O Research
5 "I-College Name" O -
5 "I-College Name" O Mumbai
5 "L-College Name" O University
5 O U-GPE Mumbai
5 O B-PERSON Maharashtra
5 O U-DATE 2005
5 O O to
5 O U-DATE 2008
5 U-Degree B-ORG B'COM
5 "B-College Name" O Mumbai
5 "L-College Name" O University
5 O O Mumbai
5 O U-ORG Maharashtra
5 O U-DATE 2001
5 O O SKILLS
5 O U-ORG EXCEL
5 O B-DATE Less
5 O I-DATE than
5 O I-DATE 1
5 O L-DATE year
5 O B-ORG MS
5 O L-ORG WORD
5 O B-DATE Less
5 O I-DATE than
5 O I-DATE 1
5 O L-DATE year
5 O U-ORG SAP
5 O B-DATE Less
5 O I-DATE than
5 O I-DATE 1
5 O L-DATE year
5 O U-ORG WORD
5 O O Less
5 O O than
5 O O 1
5 O O year
5 O O ADDITIONAL
5 O O INFORMATION
5 O O IT
5 O O SKILLS
5 O O Well
5 O O versed
5 O O with
5 O B-ORG MS
5 O L-ORG Word
5 O U-PERSON Excel
5 O B-PERSON Power
5 O L-PERSON Point
5 O U-ORG SAP
5 O O and
5 O U-PRODUCT Basic

5 O O PERSONAL
5 O O DOSSIER
5 O O Address
5 O O A-5
5 O B-LOC Ramdarshan
5 O L-LOC CHS
5 O B-ORG Kopri
5 O L-ORG Colony
5 O U-ORG Thane
5 O O East-
5 O U-DATE 400603

5 O O Language
5 O O Known
5 O U-LANGUAGE English
5 O U-PERSON Hindi
5 O U-PERSON Marathi
5 O U-GPE Gujarati
5 O O and
5 O U-GPE Sindhi

5 O B-ORG Hobbies
5 O I-ORG Passion
5 O I-ORG Reading
5 O I-ORG Drawing
5 O I-ORG Cricket
5 O I-ORG and
5 O L-ORG Travelling

6 O B-ORG Shreya
6 O I-ORG Agnihotri
6 B-Designation I-ORG Senior
6 I-Designation I-ORG System
6 I-Designation L-ORG Engineer
6 I-Designation O at
6 I-Designation B-ORG Infosys
6 L-Designation I-ORG Limited
6 O L-ORG Infosys
6 O O Bengaluru
6 O B-PERSON Karnataka
6 O L-PERSON Email
6 O O me
6 O O on
6 O O Indeed
6 O O indeed.com/r/Shreya-Agnihotri/
6 O O c1755567027a0205

6 O O Having
6 O B-DATE 2.7
6 O L-DATE years
6 O O of
6 O O experience
6 O O in
6 O O Web
6 O O Application
6 O O design
6 O O using
6 O O python
6 O B-ORG Django
6 O L-ORG framework

6 O U-PRODUCT Highly
6 O O experienced
6 O O and
6 O O skilled
6 O B-LOC Agile
6 O L-LOC Developer
6 O O with
6 O O a
6 O O strong
6 O O record
6 O O of
6 O O excellent
6 O O teamwork
6 O O and
6 O O successful
6 O O coding
6 O O project
6 O O management

6 O O Good
6 O O knowledge
6 O O in
6 O O python
6 O U-ORG Elasticsearch
6 O U-ORG Django
6 O O using
6 O U-GPE HTML5
6 O U-ORG MYSQL
6 O U-ORG JavaScript
6 O O jQuery

6 O O Performed
6 O O the
6 O O role
6 O O of
6 O O team
6 O O member
6 O O effectively

6 O O Involved
6 O O in
6 O O requirement
6 O O gathering
6 O O and
6 O O analysis
6 O O of
6 O O the
6 O O requirements
6 O O in
6 O O technical
6 O O perspective

6 O O Extensively
6 O O worked
6 O O on
6 O O software
6 O O in
6 O O all
6 O O the
6 O O phases
6 O O including
6 O B-ORG Design
6 O L-ORG Development
6 O O Implementation
6 O U-ORG Integration
6 O O and
6 O U-GPE Testing

6 O U-PERSON Possesses
6 O O good
6 O O analytical
6 O O logical
6 O O ability
6 O O and
6 O O systematic
6 O O approach
6 O O to
6 O O problem
6 O O analysis
6 O O strong
6 O O debugging
6 O O and
6 O O troubleshooting
6 O O skills

6 O U-PERSON Working
6 O O on
6 O O classic
6 O O software
6 O O development
6 O O models
6 O O along
6 O B-LOC Agile
6 O L-LOC Methodologies

6 O O WORK
6 O O EXPERIENCE
6 B-Designation O Senior
6 I-Designation O System
6 I-Designation O Engineer
6 I-Designation O at
6 I-Designation O Infosys
6 L-Designation O Limited
6 O O Infosys
6 O B-DATE January
6 O L-DATE 2016
6 O O to
6 O O Present
6 O O training
6 O O program

6 O B-ORG Working
6 O I-ORG as
6 B-Designation I-ORG Senior
6 I-Designation I-ORG System
6 I-Designation L-ORG Engineer
6 I-Designation O at
6 I-Designation O Infosys
6 L-Designation O Limited
6 O O from
6 O B-DATE January
6 O L-DATE 2016
6 O O to
6 O O till
6 O O date

6 O O EDUCATION
6 B-Degree O B.Tech
6 I-Degree O in
6 L-Degree B-ORG ECE
6 - I-ORG Galgotias
6 - L-ORG University
6 O O SKILLS
6 O O Ajax
6 O B-DATE Less
6 O I-DATE than
